105,1,CABAI KERITING MERAH,63000,75000,100,10,CABAI KERITING MERAH,CABAI KERITING MERAH,1,1,1
106,1,CABAI KERITING MERAH PETIK,63000,,100,10,CABAI KERITING MERAH PETIK,CABAI KERITING MERAH PETIK,1,1,1
107,1,CABAI RAWIT HIJAU,63000,70000,100,10,CABAI RAWIT HIJAU,CABAI RAWIT HIJAU,1,1,1
108,1,CABAI RAWIT HIJAU PETIK,63000,,100,10,CABAI RAWIT HIJAU PETIK,CABAI RAWIT HIJAU PETIK,1,1,1
109,1,CABAI RAWIT MERAH,63000,95000,100,10,CABAI RAWIT MERAH,CABAI RAWIT MERAH,1,1,1
110,1,CABAI RAWIT MERAH PETIK BERSIH,63000,100000,100,10,CABAI RAWIT MERAH PETIK BERSIH,CABAI RAWIT MERAH PETIK BERSIH,1,1,1
111,1,CENGKEH,63000,190000,100,10,CENGKEH,CENGKEH,1,1,1
112,1,CINCAU HITAM,63000,5000,100,10,CINCAU HITAM,CINCAU HITAM,2,1,3
113,1,Cireng,63000,10000,100,10,Cireng,Cireng,2,1,9
114,1,CLAWMEAT 227 GR,63000,230000,100,10,CLAWMEAT 227 GR,CLAWMEAT 227 GR,2,1,5
115,1,COCONUT FLAKES 250GR,63000,38000,100,10,COCONUT FLAKES 250GR,COCONUT FLAKES 250GR,2,1,13
116,1,COCONUT OIL 250ML,63000,0,100,10,COCONUT OIL 250ML,COCONUT OIL 250ML,2,1,7
117,1,Coconute Flakes,63000,38500,100,10,Coconute Flakes,Coconute Flakes,2,1,9
118,1,CORN FLAKES KELLOGS 275GR,63000,36000,100,10,CORN FLAKES KELLOGS 275GR,CORN FLAKES KELLOGS 275GR,2,1,6
119,1,CRAB STICK 250 GR,63000,31500,100,10,CRAB STICK 250 GR,CRAB STICK 250 GR,2,1,9
120,1,DARK RAISIN,63000,93000,100,10,DARK RAISIN,DARK RAISIN,2,1,1
121,1,DAUN BAMBU 100 4,63000,60000,100,10,DAUN BAMBU 100 4,DAUN BAMBU 100 4,2,1,1
122,1,DAUN BASIL FRESH,63000,65000,100,10,DAUN BASIL FRESH,DAUN BASIL FRESH,1,1,1
123,1,DAUN BAWANG BESAR,63000,28000,100,10,DAUN BAWANG BESAR,DAUN BAWANG BESAR,1,1,1
124,1,DAUN BAWANG KECIL,63000,43000,100,10,DAUN BAWANG KECIL,DAUN BAWANG KECIL,1,1,1
125,1,DAUN BAWANG PREY,63000,73000,100,10,DAUN BAWANG PREY,DAUN BAWANG PREY,1,1,1
126,1,DAUN BAYLEAF 8 GR,63000,0,100,10,DAUN BAYLEAF 8 GR,DAUN BAYLEAF 8 GR,2,1,17
127,1,DAUN DILL,63000,68000,100,10,DAUN DILL,DAUN DILL,1,1,1
128,1,Daun Jati,0,0,100,10,Daun Jati,Daun Jati,1,1,4
129,1,DAUN JERUK,45000,45000,100,10,DAUN JERUK,DAUN JERUK,1,1,1
130,1,DAUN KALE,93000,93000,100,10,DAUN KALE,DAUN KALE,1,1,1
131,1,DAUN KARI,35000,35000,100,10,DAUN KARI,DAUN KARI,1,1,1
132,1,DAUN KEMANGI,30000,30000,100,10,DAUN KEMANGI,DAUN KEMANGI,1,1,1
